"uf";"nome_municipio";"cod_tse";"cod_ibge";"numero_candidato";"votos_abs";"votos_perc"
"SP";"ARCO-ÍRIS";"62065";"3503356";"15";"86";"5,13"
"SP";"ARCO-ÍRIS";"62065";"3503356";"44";"19";"1,13"
"SP";"ARCO-ÍRIS";"62065";"3503356";"30";"5";"0,30"
"SP";"ARCO-ÍRIS";"62065";"3503356";"12";"26";"1,55"
"SP";"ARCO-ÍRIS";"62065";"3503356";"16";"1";"0,06"
"SP";"ARCO-ÍRIS";"62065";"3503356";"80";"0";"00,00"
"SP";"ARCO-ÍRIS";"62065";"3503356";"21";"0";"00,00"
"SP";"ARCO-ÍRIS";"62065";"3503356";"14";"0";"00,00"
"SP";"ARCO-ÍRIS";"62065";"3503356";"27";"0";"00,00"
"SP";"AREALVA";"61670";"3503406";"12";"87";"1,85"
"SP";"AREALVA";"61670";"3503406";"21";"1";"0,02"
"SP";"AREALVA";"61670";"3503406";"30";"13";"0,28"
"SP";"AREALVA";"61670";"3503406";"13";"1554";"33,12"
"SP";"AREALVA";"61670";"3503406";"14";"2";"0,04"
"SP";"AREALVA";"61670";"3503406";"15";"185";"3,94"
"SP";"AREALVA";"61670";"3503406";"22";"2839";"60,51"
"SP";"AREALVA";"61670";"3503406";"44";"11";"0,23"
"SP";"AREALVA";"61670";"3503406";"27";"0";"00,00"
"SP";"AREALVA";"61670";"3503406";"16";"0";"00,00"
"SP";"AREALVA";"61670";"3503406";"80";"0";"00,00"
"SP";"AREIAS";"61697";"3503505";"13";"1545";"60,19"
"SP";"AREIAS";"61697";"3503505";"44";"7";"0,27"
"SP";"AREIAS";"61697";"3503505";"14";"1";"0,04"
"SP";"AREIAS";"61697";"3503505";"15";"117";"4,56"
"SP";"AREIAS";"61697";"3503505";"16";"1";"0,04"
"SP";"AREIAS";"61697";"3503505";"21";"1";"0,04"
"SP";"AREIAS";"61697";"3503505";"30";"8";"0,31"
"SP";"AREIAS";"61697";"3503505";"12";"31";"1,21"
"SP";"AREIAS";"61697";"3503505";"22";"856";"33,35"
"SP";"AREIAS";"61697";"3503505";"80";"0";"00,00"
"SP";"AREIAS";"61697";"3503505";"27";"0";"00,00"
"SP";"AREIÓPOLIS";"61719";"3503604";"30";"19";"0,30"
"SP";"AREIÓPOLIS";"61719";"3503604";"21";"1";"0,02"
"SP";"AREIÓPOLIS";"61719";"3503604";"80";"1";"0,02"
"SP";"AREIÓPOLIS";"61719";"3503604";"13";"2747";"43,41"
"SP";"AREIÓPOLIS";"61719";"3503604";"22";"3174";"50,16"
"SP";"AREIÓPOLIS";"61719";"3503604";"15";"230";"3,63"
"SP";"AREIÓPOLIS";"61719";"3503604";"14";"5";"0,08"
"SP";"AREIÓPOLIS";"61719";"3503604";"27";"1";"0,02"
"SP";"AREIÓPOLIS";"61719";"3503604";"12";"133";"2,10"
"SP";"AREIÓPOLIS";"61719";"3503604";"44";"17";"0,27"
"SP";"AREIÓPOLIS";"61719";"3503604";"16";"0";"00,00"
"SP";"ARIRANHA";"61735";"3503703";"14";"3";"0,06"
